source_run,partition_kind,alpha,q,depth,layer_dependent,cell_index,bits,x_lo,x_hi,plog_lo,plog_hi,x_mid,plog_mid,cell_worst_err,cell_log2_ratio,path_intercept,free_cell_intercept,worst_candidate_type,worst_candidate_x,worst_candidate_plog,n_candidates
partition_2026-03-18,harmonic_x,1/2,5,6,False,42,"(1, 0, 1, 0, 1, 0)",1.4883720930232558,1.5058823529411764,0.4883720930232558,0.5058823529411764,1.4971272229822161,0.4971272229822161,0.02661357887294031,0.0008485390347175738,-0.0869140625,-0.11685752868652344,endpoint,1.5058823529411764,0.5058823529411764,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,43,"(1, 0, 1, 0, 1, 1)",1.5058823529411764,1.5238095238095237,0.5058823529411764,0.5238095238095238,1.51484593837535,0.5148459383753501,0.027339717033961458,0.0007261381610211488,-0.0869140625,-0.1175851821899414,endpoint,1.5238095238095237,0.5238095238095238,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,44,"(1, 0, 1, 1, 0, 0)",1.5238095238095237,1.5421686746987953,0.5238095238095238,0.5421686746987951,1.5329890992541595,0.5329890992541595,0.023208933106957638,0.0005697788389869401,-0.09228515625,-0.11815738677978516,endpoint,1.5421686746987953,0.5421686746987951,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,45,"(1, 0, 1, 1, 0, 1)",1.5421686746987953,1.5609756097560976,0.5421686746987951,0.5609756097560976,1.5515721422274464,0.5515721422274463,0.018869681310498765,0.00040317067604905566,-0.09765625,-0.11856746673583984,endpoint,1.5609756097560976,0.5609756097560976,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,46,"(1, 0, 1, 1, 1, 0)",1.5609756097560976,1.5802469135802468,0.5609756097560976,0.5802469135802469,1.5706112616681722,0.5706112616681722,0.019123885232075345,0.00025420392157658066,-0.09765625,-0.11880874633789062,endpoint,1.5802469135802468,0.5802469135802469,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,47,"(1, 0, 1, 1, 1, 1)",1.5802469135802468,1.6,0.5802469135802469,0.6,1.5901234567901235,0.5901234567901235,0.024047494651828767,0.00012527550575564453,-0.09228515625,-0.11887931823730469,endpoint,1.6,0.6,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,48,"(1, 1, 0, 0, 0, 0)",1.6,1.620253164556962,0.6,0.620253164556962,1.610126582278481,0.610126582278481,0.024053055169944257,4.779175145591478e-05,-0.09228515625,-0.11875438690185547,D,1.6051432291666667,0.6051432291666666,3
partition_2026-03-18,harmonic_x,1/2,5,6,False,49,"(1, 1, 0, 0, 0, 1)",1.620253164556962,1.641025641025641,0.620253164556962,0.6410256410256411,1.6306394027913016,0.6306394027913015,0.027748395329138063,0.00019614085101582988,-0.088134765625,-0.11844253540039062,endpoint,1.620253164556962,0.620253164556962,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,50,"(1, 1, 0, 0, 1, 0)",1.641025641025641,1.6623376623376624,0.6410256410256411,0.6623376623376623,1.6516816516816517,0.6516816516816517,0.023784660438802268,0.00041065410217168137,-0.09228515625,-0.11792850494384766,endpoint,1.641025641025641,0.6410256410256411,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,51,"(1, 1, 0, 0, 1, 1)",1.6623376623376624,1.6842105263157894,0.6623376623376623,0.6842105263157895,1.673274094326726,0.6732740943267259,0.01845053439825181,0.0006477251815440234,-0.09765625,-0.11720561981201172,endpoint,1.6623376623376624,0.6623376623376623,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,52,"(1, 1, 0, 1, 0, 0)",1.6842105263157894,1.7066666666666668,0.6842105263157895,0.7066666666666667,1.695438596491228,0.6954385964912281,0.012827788594746597,0.0009014329369955782,-0.10302734375,-0.11626148223876953,endpoint,1.6842105263157894,0.6842105263157895,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,53,"(1, 1, 0, 1, 0, 1)",1.7066666666666668,1.7297297297297298,0.7066666666666667,0.7297297297297297,1.7181981981981982,0.7181981981981982,0.011926355657751018,0.00113523688415792,-0.10302734375,-0.11508750915527344,endpoint,1.7066666666666668,0.7066666666666667,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,54,"(1, 1, 0, 1, 1, 0)",1.7297297297297298,1.7534246575342465,0.7297297297297297,0.7534246575342466,1.7415771936319882,0.7415771936319882,0.020871103500676454,0.0013067301811397211,-0.09228515625,-0.11367321014404297,endpoint,1.7297297297297298,0.7297297297297297,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,55,"(1, 1, 0, 1, 1, 1)",1.7534246575342465,1.7777777777777777,0.7534246575342466,0.7777777777777778,1.765601217656012,0.7656012176560122,0.014494182740993103,0.0016110361277571368,-0.09765625,-0.11200523376464844,endpoint,1.7534246575342465,0.7534246575342466,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,56,"(1, 1, 1, 0, 0, 0)",1.7777777777777777,1.8028169014084507,0.7777777777777778,0.8028169014084507,1.7902973395931143,0.7902973395931142,0.02308692617655252,0.0018101094856195368,-0.0869140625,-0.11007404327392578,endpoint,1.7777777777777777,0.7777777777777778,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,57,"(1, 1, 1, 0, 0, 1)",1.8028169014084507,1.8285714285714285,0.8028169014084507,0.8285714285714286,1.8156941649899396,0.8156941649899396,0.026393726089864396,0.002066343039300974,-0.08154296875,-0.1078643798828125,endpoint,1.8028169014084507,0.8028169014084507,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,58,"(1, 1, 1, 0, 1, 0)",1.8285714285714285,1.855072463768116,0.8285714285714286,0.855072463768116,1.8418219461697722,0.8418219461697722,0.028302663133967627,0.002350709439725658,-0.077392578125,-0.10536479949951172,endpoint,1.8285714285714285,0.8285714285714286,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,59,"(1, 1, 1, 0, 1, 1)",1.855072463768116,1.8823529411764706,0.855072463768116,0.8823529411764706,1.8687127024722934,0.8687127024722933,0.02995139681211244,0.002655216397302939,-0.0732421875,-0.10256004333496094,endpoint,1.855072463768116,0.855072463768116,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,60,"(1, 1, 1, 1, 0, 0)",1.8823529411764706,1.9104477611940298,0.8823529411764706,0.9104477611940298,1.8964003511852503,0.8964003511852502,0.02444825910582311,0.003047179720286932,-0.076171875,-0.09943389892578125,endpoint,1.8823529411764706,0.8823529411764706,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,61,"(1, 1, 1, 1, 0, 1)",1.9104477611940298,1.9393939393939394,0.9104477611940298,0.9393939393939394,1.9249208502939845,0.9249208502939846,0.016115070687227097,0.0034934496680942687,-0.08154296875,-0.09597110748291016,endpoint,1.9104477611940298,0.9104477611940298,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,62,"(1, 1, 1, 1, 1, 0)",1.9393939393939394,1.9692307692307693,0.9393939393939394,0.9692307692307692,1.9543123543123544,0.9543123543123543,0.0021474124741476678,0.00403196087213609,-0.09228515625,-0.09215450286865234,endpoint,1.9692307692307693,0.9692307692307692,2
partition_2026-03-18,harmonic_x,1/2,5,6,False,63,"(1, 1, 1, 1, 1, 1)",1.9692307692307693,2.0,0.9692307692307692,1.0,1.9846153846153847,0.9846153846153847,0.006644878505093401,0.004497466030945733,-0.09228515625,-0.0879659652709961,endpoint,2.0,1.0,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,0,"(0, 0, 0, 0, 0, 0)",1.0,1.0307692307692307,0.0,0.03076923076923077,1.0153846153846153,0.015384615384615385,0.02755863343646477,0.010504428685984798,-0.037841796875,-0.007388114929199219,endpoint,1.0,0.0,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,1,"(0, 0, 0, 0, 0, 1)",1.0307692307692307,1.0606060606060606,0.03076923076923077,0.06060606060606061,1.0456876456876456,0.04568764568764569,0.020677254941505886,0.00945758210819699,-0.042724609375,-0.02122211456298828,endpoint,1.0307692307692307,0.03076923076923077,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,2,"(0, 0, 0, 0, 1, 0)",1.0606060606060606,1.0895522388059702,0.06060606060606061,0.08955223880597014,1.0750791497060155,0.07507914970601538,0.026286394029922763,0.008431933697305374,-0.062744140625,-0.033458709716796875,endpoint,1.0606060606060606,0.06060606060606061,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,3,"(0, 0, 0, 0, 1, 1)",1.0895522388059702,1.1176470588235294,0.08955223880597014,0.11764705882352941,1.1035996488147497,0.10359964881474978,0.011355067708987358,0.007664434662364796,-0.05419921875,-0.044297218322753906,endpoint,1.0895522388059702,0.08955223880597014,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,4,"(0, 0, 0, 1, 0, 0)",1.1176470588235294,1.144927536231884,0.11764705882352941,0.14492753623188406,1.1312872975277066,0.13128729752770674,0.019078407463174813,0.006816596053006362,-0.07421875,-0.05390453338623047,endpoint,1.1176470588235294,0.11764705882352941,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,5,"(0, 0, 0, 1, 0, 1)",1.144927536231884,1.1714285714285715,0.14492753623188406,0.17142857142857143,1.1581780538302278,0.15817805383022773,0.021221863838180834,0.006089850969783658,-0.085693359375,-0.062424659729003906,endpoint,1.144927536231884,0.14492753623188406,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,6,"(0, 0, 0, 1, 1, 0)",1.1714285714285715,1.1971830985915493,0.17142857142857143,0.19718309859154928,1.1843058350100604,0.18430583501006037,0.005987541591866602,0.00560122829602346,-0.06591796875,-0.06998252868652344,endpoint,1.1971830985915493,0.19718309859154928,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,7,"(0, 0, 0, 1, 1, 1)",1.1971830985915493,1.2222222222222223,0.19718309859154928,0.2222222222222222,1.2097026604068857,0.20970266040688576,0.01123805582081672,0.0050586325221861775,-0.065673828125,-0.07668399810791016,endpoint,1.2222222222222223,0.2222222222222222,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,8,"(0, 0, 1, 0, 0, 0)",1.2222222222222223,1.2465753424657535,0.2222222222222222,0.2465753424657534,1.234398782343988,0.2343987823439878,0.004886192000172275,0.004455177552549166,-0.0859375,-0.08262348175048828,endpoint,1.2222222222222223,0.2222222222222222,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,9,"(0, 0, 1, 0, 0, 1)",1.2465753424657535,1.2702702702702702,0.2465753424657534,0.2702702702702703,1.2584228063680118,0.25842280636801185,0.0035753483519771743,0.004006362799600282,-0.0859375,-0.08788108825683594,endpoint,1.2702702702702702,0.2702702702702703,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,10,"(0, 0, 1, 0, 1, 0)",1.2702702702702702,1.2933333333333332,0.2702702702702703,0.29333333333333333,1.2818018018018018,0.2818018018018018,0.007371537974972285,0.0035982072271407333,-0.085693359375,-0.0925302505493164,endpoint,1.2933333333333332,0.29333333333333333,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,11,"(0, 0, 1, 0, 1, 1)",1.2933333333333332,1.3157894736842106,0.29333333333333333,0.3157894736842105,1.304561403508772,0.3045614035087719,0.006579288338673169,0.003198470727953566,-0.090576171875,-0.09663105010986328,endpoint,1.3157894736842106,0.3157894736842105,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,12,"(0, 0, 1, 1, 0, 0)",1.3157894736842106,1.3376623376623376,0.3157894736842105,0.33766233766233766,1.326725905673274,0.3267259056732741,0.013275272206527751,0.0028802648424018948,-0.0859375,-0.10024070739746094,endpoint,1.3376623376623376,0.33766233766233766,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,13,"(0, 0, 1, 1, 0, 1)",1.3376623376623376,1.358974358974359,0.33766233766233766,0.358974358974359,1.3483183483183483,0.3483183483183483,0.022931209467424777,0.0026095158833478013,-0.077392578125,-0.10340690612792969,endpoint,1.358974358974359,0.358974358974359,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,14,"(0, 0, 1, 1, 1, 0)",1.358974358974359,1.379746835443038,0.358974358974359,0.379746835443038,1.3693605972086984,0.36936059720869846,0.025455248557646408,0.002321990030847242,-0.0771484375,-0.10617256164550781,endpoint,1.379746835443038,0.379746835443038,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,15,"(0, 0, 1, 1, 1, 1)",1.379746835443038,1.4,0.379746835443038,0.4,1.389873417721519,0.389873417721519,0.01787098083911756,0.0020000488060318345,-0.088623046875,-0.10857772827148438,endpoint,1.4,0.4,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,16,"(0, 1, 0, 0, 0, 0)",1.4,1.4197530864197532,0.4,0.41975308641975306,1.4098765432098765,0.40987654320987654,0.011947904471443976,0.0017121046577785824,-0.09765625,-0.1106557846069336,endpoint,1.4197530864197532,0.41975308641975306,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,17,"(0, 1, 0, 0, 0, 1)",1.4197530864197532,1.4390243902439024,0.41975308641975306,0.43902439024390244,1.4293887383318278,0.4293887383318278,0.013645584999988407,0.0014895848763135252,-0.097412109375,-0.11243820190429688,endpoint,1.4390243902439024,0.43902439024390244,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,18,"(0, 1, 0, 0, 1, 0)",1.4390243902439024,1.4578313253012047,0.43902439024390244,0.4578313253012048,1.4484278577725536,0.4484278577725536,0.01471845801961032,0.0012821601112640508,-0.09765625,-0.11395072937011719,endpoint,1.4578313253012047,0.4578313253012048,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,19,"(0, 1, 0, 0, 1, 1)",1.4578313253012047,1.4761904761904763,0.4578313253012048,0.47619047619047616,1.4670109007458405,0.4670109007458405,0.015810322068501977,0.0010918640488916547,-0.09765625,-0.1152200698852539,endpoint,1.4761904761904763,0.47619047619047616,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,20,"(0, 1, 0, 1, 0, 0)",1.4761904761904763,1.4941176470588236,0.47619047619047616,0.49411764705882355,1.48515406162465,0.48515406162464986,0.027115435503947235,0.0009718795671635,-0.085693359375,-0.11626720428466797,endpoint,1.4941176470588236,0.49411764705882355,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,21,"(0, 1, 0, 1, 0, 1)",1.4941176470588236,1.5116279069767442,0.49411764705882355,0.5116279069767442,1.5028727770177839,0.5028727770177839,0.023670438210171736,0.00078637422382326,-0.090576171875,-0.1171121597290039,endpoint,1.5116279069767442,0.5116279069767442,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,22,"(0, 1, 0, 1, 1, 0)",1.5116279069767442,1.528735632183908,0.5116279069767442,0.5287356321839081,1.5201817695803261,0.5201817695803261,0.006641575692877021,0.0005438033535260451,-0.110595703125,-0.11777305603027344,endpoint,1.528735632183908,0.5287356321839081,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,23,"(0, 1, 0, 1, 1, 1)",1.528735632183908,1.5454545454545454,0.5287356321839081,0.5454545454545454,1.5370950888192267,0.5370950888192267,0.014652362408530378,0.00044454537596868025,-0.10205078125,-0.11826705932617188,endpoint,1.5454545454545454,0.5454545454545454,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,24,"(0, 1, 1, 0, 0, 0)",1.5454545454545454,1.5617977528089888,0.5454545454545454,0.5617977528089888,1.553626149131767,0.5536261491317671,0.019101006242687797,0.0003368013176687407,-0.097412109375,-0.1186075210571289,endpoint,1.5617977528089888,0.5617977528089888,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,25,"(0, 1, 1, 0, 0, 1)",1.5617977528089888,1.5777777777777777,0.5617977528089888,0.5777777777777777,1.5697877652933834,0.5697877652933833,0.009023223676367794,0.000166602524413913,-0.10888671875,-0.11880874633789062,endpoint,1.5777777777777777,0.5777777777777777,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,26,"(0, 1, 1, 0, 1, 0)",1.5777777777777777,1.5934065934065933,0.5777777777777777,0.5934065934065934,1.5855921855921855,0.5855921855921856,0.026863494034197043,0.00014285591547920302,-0.089111328125,-0.11888790130615234,endpoint,1.5934065934065933,0.5934065934065934,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,27,"(0, 1, 1, 0, 1, 1)",1.5934065934065933,1.608695652173913,0.5934065934065934,0.6086956521739131,1.6010511227902533,0.6010511227902532,0.027122930632438515,4.124986397120868e-05,-0.0888671875,-0.11884117126464844,D,1.607421875,0.607421875,3
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,28,"(0, 1, 1, 1, 0, 0)",1.608695652173913,1.6236559139784945,0.6086956521739131,0.6236559139784946,1.6161757830762038,0.6161757830762038,0.027122590992813497,5.465891482125501e-05,-0.0888671875,-0.11869239807128906,endpoint,1.608695652173913,0.6086956521739131,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,29,"(0, 1, 1, 1, 0, 1)",1.6236559139784945,1.6382978723404256,0.6236559139784946,0.6382978723404256,1.6309768931594602,0.63097689315946,0.027067932077992244,0.00014336328129929525,-0.0888671875,-0.11844730377197266,endpoint,1.6236559139784945,0.6236559139784946,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,30,"(0, 1, 1, 1, 1, 0)",1.6382978723404256,1.6526315789473685,0.6382978723404256,0.6526315789473685,1.645464725643897,0.645464725643897,0.027145798087620507,0.00022471627924121147,-0.088623046875,-0.11811351776123047,endpoint,1.6382978723404256,0.6382978723404256,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,31,"(0, 1, 1, 1, 1, 1)",1.6526315789473685,1.6666666666666667,0.6526315789473685,0.6666666666666666,1.6596491228070176,0.6596491228070176,0.022469971594238657,0.0003210250387809274,-0.093505859375,-0.11769962310791016,endpoint,1.6526315789473685,0.6526315789473685,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,32,"(1, 0, 0, 0, 0, 0)",1.6666666666666667,1.6804123711340206,0.6666666666666666,0.6804123711340206,1.6735395189003437,0.6735395189003437,0.0006791511175669869,0.0004906032365684856,-0.11767578125,-0.11721134185791016,endpoint,1.6804123711340206,0.6804123711340206,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,33,"(1, 0, 0, 0, 0, 1)",1.6804123711340206,1.6938775510204083,0.6804123711340206,0.6938775510204082,1.6871449610772145,0.6871449610772143,0.007292798935354802,0.0005203201805087433,-0.109130859375,-0.11665534973144531,endpoint,1.6804123711340206,0.6804123711340206,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,34,"(1, 0, 0, 0, 1, 0)",1.6938775510204083,1.707070707070707,0.6938775510204082,0.7070707070707071,1.7004741290455576,0.7004741290455576,0.007000593073776801,0.0005796538191954981,-0.10888671875,-0.11603736877441406,endpoint,1.6938775510204083,0.6938775510204082,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,35,"(1, 0, 0, 0, 1, 1)",1.707070707070707,1.72,0.7070707070707071,0.72,1.7135353535353535,0.7135353535353536,0.005067386145679525,0.0006814312624617181,-0.120361328125,-0.11536407470703125,endpoint,1.72,0.72,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,36,"(1, 0, 0, 1, 0, 0)",1.72,1.7326732673267327,0.72,0.7326732673267327,1.7263366336633663,0.7263366336633663,0.005325151252940059,0.00068947762857428,-0.109375,-0.1146392822265625,endpoint,1.72,0.72,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,37,"(1, 0, 0, 1, 0, 1)",1.7326732673267327,1.7450980392156863,0.7326732673267327,0.7450980392156863,1.7388856532712094,0.7388856532712095,0.0048667271918643815,0.0007366835656055397,-0.109130859375,-0.11386775970458984,endpoint,1.7326732673267327,0.7326732673267327,2
partition_2026-03-18,mirror_harmonic_x,1/2,5,6,False,38,"(1, 0, 0, 1, 1, 0)",1.7450980392156863,1.7572815533980584,0.7450980392156863,0.7572815533980582,1.7511897963068723,0.7511897963068722,0.003898044599806016,0.0007822787179429211,-0.109375,-0.1130533218383789,endpoint,1.7450980392156863,0.7450980392156863,2
